Nº Prueba;Tiempo medio procesar;Varianza tiempo procesar;Tiempo medio encriptar;Varianza tiempo encriptar;Tiempo envio;Tiempo total;
72;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030868291854858399304861737988403547205962240696;0.00000466959377410489636040175423503661988888779888;1.23452806472778320312500000000000000000000000000000;1.28097558021545410156250000000000000000000000000000;
73;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015215873718261719834202172485504434007452800870;0.00000229207584879986728837344793496821893086234923;1.23446798324584960937500000000000000000000000000000;1.24968385696411132812500000000000000000000000000000;
74;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030863046646118164279340434497100886801490560174;0.00000466801223921606631009698085144066226348513737;1.24971771240234375000000000000000000000000000000000;1.28058075904846191406250000000000000000000000000000;
75;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015617847442626951823957393017394679191056638956;0.00000241477987153757590188399642650018961376190418;1.24990987777709960937500000000000000000000000000000;1.28114056587219238281250000000000000000000000000000;
76;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031005859375000000433680868994201773602981120348;0.00000471099121282350170636420497172203170066495659;1.21887755393981933593750000000000000000000000000000;1.24988341331481933593750000000000000000000000000000;
77;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030863046646118164279340434497100886801490560174;0.00000466798551826172832310930457810904670168383745;1.23416566848754882812500000000000000000000000000000;1.26502871513366699218750000000000000000000000000000;
78;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031161546707153320095659565502899113198509439826;0.00000475812789033511627698712354028742765876813792;1.23446679115295410156250000000000000000000000000000;1.26562833786010742187500000000000000000000000000000;
79;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030863523483276366970659565502899113198509439826;0.00000466812974252093112169110372677849341016553808;1.24972248077392578125000000000000000000000000000000;1.28058600425720214843750000000000000000000000000000;
80;0.00015581607818603514757638262011596452794037759304;0.00000240358637190638534943901843954350283638632391;0.00015610456466674804687500000000000000000000000000;0.00000241249487586969735275488346815109252929687500;1.23687601089477539062500000000000000000000000000000;1.26806807518005371093750000000000000000000000000000;
81;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030863761901855468316319131005798226397018879652;0.00000466843289300413675076096772786904409713315545;1.23447847366333007812500000000000000000000000000000;1.26534223556518554687500000000000000000000000000000;
82;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015228033065795899304861737988403547205962240696;0.00000229574061142443458613960488579053276225749869;1.26552033424377441406250000000000000000000000000000;1.28074836730957031250000000000000000000000000000000;
83;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.25058794021606445312500000000000000000000000000000;1.28160214424133300781250000000000000000000000000000;
84;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23408198356628417968750000000000000000000000000000;1.26534914970397949218750000000000000000000000000000;
85;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015597105026245118488542606982605320808943361044;0.00000240836988347723425545532024982797736356587848;1.23802018165588378906250000000000000000000000000000;1.26926898956298828125000000000000000000000000000000;
86;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00024004459381103516817622389734054877408198080957;0.00000090279172056852956488589645803188865613719827;1.23271036148071289062500000000000000000000000000000;1.27259755134582519531250000000000000000000000000000;
87;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00032231569290161135197744779468109754816396161914;0.00000297901334294579115741967781372245838156231912;1.25557875633239746093750000000000000000000000000000;1.29979085922241210937500000000000000000000000000000;
88;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00011974096298217773871180868994201773602981120348;0.00000046361009237330115417043954403886196757866855;1.23898983001708984375000000000000000000000000000000;1.27094793319702148437500000000000000000000000000000;
89;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00016016006469726562283159565502899113198509439826;0.00000061566104036501212888870138845165413954418909;1.24768948554992675781250000000000000000000000000000;1.28361487388610839843750000000000000000000000000000;
90;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00023955821990966796224478696508697339595528319478;0.00000089908319021105869921732653068935370299641363;1.26629900932312011718750000000000000000000000000000;1.30230450630187988281250000000000000000000000000000;
91;0.00003994941711425781304210108624275221700372640043;0.00000015799963684912669534072193148338536516916975;0.00015971660614013671332898913757247782996273599565;0.00000061222781653214033837479522703883816348024993;1.29069113731384277343750000000000000000000000000000;1.33063578605651855468750000000000000000000000000000;
92;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00019970178604125976887760651745651330202235840261;0.00000075773533910137315537175950116988154547925660;1.23276638984680175781250000000000000000000000000000;1.26867866516113281250000000000000000000000000000000;
93;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00019970178604125976887760651745651330202235840261;0.00000075773549939981435979102037878152309247070662;1.22534990310668945312500000000000000000000000000000;1.25330400466918945312500000000000000000000000000000;
94;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.22419524192810058593750000000000000000000000000000;1.25956773757934570312500000000000000000000000000000;
95;0.00004032850265502929823025271560688054250931600109;0.00000016101242451327389708430571843567058465396258;0.00023915290832519532225781955236953990606707520783;0.00000089607453410280845083776780565787412058398331;1.23940920829772949218750000000000000000000000000000;1.27134895324707031250000000000000000000000000000000;
96;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00023968696594238282442622389734054877408198080957;0.00000090012369341820901020965886921154641697739862;1.24290418624877929687500000000000000000000000000000;1.27486515045166015625000000000000000000000000000000;
97;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015625476837158203016579782751449556599254719913;0.00000241713971124681763300717785014626315387431532;1.23693871498107910156250000000000000000000000000000;1.25256419181823730468750000000000000000000000000000;
98;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00019952058792114258354601086242752217003726400435;0.00000075637722076749012259545964717566413071381248;1.21983385086059570312500000000000000000000000000000;1.25581669807434082031250000000000000000000000000000;
99;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015204906463623047091840434497100886801490560174;0.00000228877288761850643955281930930212297425896395;1.21888041496276855468750000000000000000000000000000;1.24971151351928710937500000000000000000000000000000;
100;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015236139297485350478297827514495565992547199130;0.00000229818541285453712389895072898404748684697552;1.23404741287231445312500000000000000000000000000000;1.26490592956542968750000000000000000000000000000000;
