Nº Prueba;Tiempo medio procesar;Varianza tiempo procesar;Tiempo medio encriptar;Varianza tiempo encriptar;Tiempo envio;Tiempo total;
14;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031243562698364258896702172485504434007452800870;0.00000478318505244601514027899882841587952952977503;1.25012087821960449218750000000000000000000000000000;1.28136444091796875000000000000000000000000000000000;
15;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030863523483276366970659565502899113198509439826;0.00000466813139552755149234422246684594881571683800;1.24972581863403320312500000000000000000000000000000;1.28058934211730957031250000000000000000000000000000;
16;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015601634979248046766579782751449556599254719913;0.00000240976903885439314983844295847692507095416659;1.21882176399230957031250000000000000000000000000000;1.25001192092895507812500000000000000000000000000000;
17;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030920982360839845484723475976807094411924481392;0.00000468535923309900702630158286776662635020329617;1.23440289497375488281250000000000000000000000000000;1.26532387733459472656250000000000000000000000000000;
18;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015305519104003907117361737988403547205962240696;0.00000231916325892598328248413175334263769400422461;1.24967145919799804687500000000000000000000000000000;1.26497697830200195312500000000000000000000000000000;
19;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015626668930053709744877610265945122591801919043;0.00000241750854031010913583943019999900059247011086;1.21885061264038085937500000000000000000000000000000;1.25012755393981933593750000000000000000000000000000;
20;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015234708786010742404340434497100886801490560174;0.00000229775388276607315916509263753475522662483854;1.21880459785461425781250000000000000000000000000000;1.24966406822204589843750000000000000000000000000000;
21;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015275955200195313150521303491302660404471680522;0.00000231021259205590530377187954980122697179467650;1.23404550552368164062500000000000000000000000000000;1.26494574546813964843750000000000000000000000000000;
22;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015621900558471680121180868994201773602981120348;0.00000241603339288190003796290457327433642831238103;1.25523805618286132812500000000000000000000000000000;1.27085995674133300781250000000000000000000000000000;
23;0.00015620946884155274738542606982605320808943361044;0.00000241573841742024346507483438528662844646532903;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21884179115295410156250000000000000000000000000000;1.24970722198486328125000000000000000000000000000000;
24;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015244245529174804362239348254348669797764159739;0.00000230063151536228500915973876894682348392962012;1.21888399124145507812500000000000000000000000000000;1.24971365928649902343750000000000000000000000000000;
25;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015238046646118163954079782751449556599254719913;0.00000229876084933380264279647806069384330385219073;1.23408961296081542968750000000000000000000000000000;1.26491022109985351562500000000000000000000000000000;
26;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23408722877502441406250000000000000000000000000000;1.26532816886901855468750000000000000000000000000000;
27;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015654802322387695637760651745651330202235840261;0.00000242622107395504897530877884415101419790516957;1.21888446807861328125000000000000000000000000000000;1.25013136863708496093750000000000000000000000000000;
28;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030856847763061523871180868994201773602981120348;0.00000466606862557341684795420011511168922879733145;1.23437952995300292968750000000000000000000000000000;1.26523637771606445312500000000000000000000000000000;
29;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030944824218750001734723475976807094411924481392;0.00000469252448019687950716855723287679325039789546;1.23404788970947265625000000000000000000000000000000;1.26499271392822265625000000000000000000000000000000;
30;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23437619209289550781250000000000000000000000000000;1.25003457069396972656250000000000000000000000000000;
31;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015331029891967772786978696508697339595528319478;0.00000232690072772925460539987681241047567937130225;1.22029137611389160156250000000000000000000000000000;1.25120735168457031250000000000000000000000000000000;
32;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00027994632720947267142883041479706207610433921218;0.00000104121539877723979915940828028242393088476092;1.23611688613891601562500000000000000000000000000000;1.27605557441711425781250000000000000000000000000000;
33;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031225204467773439017883041479706207610433921218;0.00000477757185635710166003806836920730916062893812;1.24967026710510253906250000000000000000000000000000;1.28089547157287597656250000000000000000000000000000;
34;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015658140182495117187500000000000000000000000000;0.00000242725580434921539563219994306564331054687500;1.21887683868408203125000000000000000000000000000000;1.25012207031250000000000000000000000000000000000000;
35;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015244483947753905707898913757247782996273599565;0.00000230070347924993345129721783459686434980540071;1.23450303077697753906250000000000000000000000000000;1.26532912254333496093750000000000000000000000000000;
36;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23451876640319824218750000000000000000000000000000;1.26535272598266601562500000000000000000000000000000;
37;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015220880508422850803558479260146896194783039391;0.00000229358451417169896917867301378013422663570964;1.24106955528259277343750000000000000000000000000000;1.27187275886535644531250000000000000000000000000000;
38;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00011981725692749023708550543121376108501863200217;0.00000046418303483619649650812892700824097147460634;1.23380637168884277343750000000000000000000000000000;1.25777554512023925781250000000000000000000000000000;
39;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015609741210937500650521303491302660404471680522;0.00000241227380465716079331931452622850287070832564;1.26529097557067871093750000000000000000000000000000;1.29652929306030273437500000000000000000000000000000;
40;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015621185302734376084202172485504434007452800870;0.00000241581215959740807727880972100020784409935004;1.24974393844604492187500000000000000000000000000000;1.28098487854003906250000000000000000000000000000000;
41;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031241655349731442710414786034789358382113277912;0.00000478260405731702956648064214983939734793239040;1.23474216461181640625000000000000000000000000000000;1.26598381996154785156250000000000000000000000000000;
42;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015620231628417967991058479260146896194783039391;0.00000241551719764174690550212996897894157655173331;1.24975013732910156250000000000000000000000000000000;1.26537036895751953125000000000000000000000000000000;
43;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015580415725708008029340434497100886801490560174;0.00000240321860644030516423693723260246457584798918;1.24999856948852539062500000000000000000000000000000;1.28120517730712890625000000000000000000000000000000;
44;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030982494354248046875000000000000000000000000000;0.00000470395006743729050937901856044298654069280019;1.23408985137939453125000000000000000000000000000000;1.26507234573364257812500000000000000000000000000000;
45;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031202316284179688150521303491302660404471680522;0.00000477057266161864358206207495372019877777347574;1.24973702430725097656250000000000000000000000000000;1.28093934059143066406250000000000000000000000000000;
46;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015223026275634765625000000000000000000000000000;0.00000229423123698779818369075655937194824218750000;1.24968504905700683593750000000000000000000000000000;1.26490807533264160156250000000000000000000000000000;
47;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015639543533325195963021303491302660404471680522;0.00000242149368711466294983025715481517181615345180;1.23450994491577148437500000000000000000000000000000;1.28136062622070312500000000000000000000000000000000;
48;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030855178833007814451563910473907981213415041566;0.00000466563370505355072938649674263444921962218359;1.23699212074279785156250000000000000000000000000000;1.26784729957580566406250000000000000000000000000000;
49;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00019974231719970702474478696508697339595528319478;0.00000075804296168371300213624942171408704894020048;1.22801566123962402343750000000000000000000000000000;1.25997328758239746093750000000000000000000000000000;
50;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015277624130249022570138262011596452794037759304;0.00000231071741074515564536430260733634867165164906;1.23450064659118652343750000000000000000000000000000;1.26539087295532226562500000000000000000000000000000;
51;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23450279235839843750000000000000000000000000000000;1.26533341407775878906250000000000000000000000000000;
52;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015201568603515625542101086242752217003726400435;0.00000228776811127318250603849235369491310621015145;1.23437714576721191406250000000000000000000000000000;1.26519989967346191406250000000000000000000000000000;
53;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00027945995330810549260244779468109754816396161914;0.00000103761653920173570786228585405286395371149410;1.23374080657958984375000000000000000000000000000000;1.27766871452331542968750000000000000000000000000000;
54;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031246185302734373698957393017394679191056638956;0.00000478401753903199291023239786424525732400070410;1.28478097915649414062500000000000000000000000000000;1.31602716445922851562500000000000000000000000000000;
55;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00023960113525390625867361737988403547205962240696;0.00000089940402053798587382913787627303214833318634;1.23238921165466308593750000000000000000000000000000;1.26435112953186035156250000000000000000000000000000;
56;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031150102615356444661978696508697339595528319478;0.00000467094171933126766808408794617868409204675118;1.23962450027465820312500000000000000000000000000000;1.27516198158264160156250000000000000000000000000000;
57;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00011984825134277343912630325872825665101117920130;0.00000046442334210041721057041675009557923914371713;1.23518204689025878906250000000000000000000000000000;1.26314520835876464843750000000000000000000000000000;
58;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23715353012084960937500000000000000000000000000000;1.26808166503906250000000000000000000000000000000000;
59;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015249729156494140733420217248550443400745280087;0.00000230228696952963235867594543604397472336131614;1.23527979850769042968750000000000000000000000000000;1.26614570617675781250000000000000000000000000000000;
60;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015986919403076171007638262011596452794037759304;0.00000061339611468156348496788598037565698462003638;1.23043990135192871093750000000000000000000000000000;1.25836491584777832031250000000000000000000000000000;
61;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015979528427124023871180868994201773602981120348;0.00000061282962389554969545205987194180785593289329;1.24519753456115722656250000000000000000000000000000;1.27716016769409179687500000000000000000000000000000;
62;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015622138977050781466840434497100886801490560174;0.00000241610713956106424658127306004384848847621470;1.24992823600769042968750000000000000000000000000000;1.26555037498474121093750000000000000000000000000000;
63;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015400171279907225369877610265945122591801919043;0.00000234793622695974541227082431349426627775756060;1.23450255393981933593750000000000000000000000000000;1.26552343368530273437500000000000000000000000000000;
64;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015209197998046874024218044763046009393292479217;0.00000229006506706355279339706529362352682710479712;1.24970769882202148437500000000000000000000000000000;1.28053426742553710937500000000000000000000000000000;
65;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015620470046997069336718044763046009393292479217;0.00000241559093644241330270296813642616484685277101;1.22844243049621582031250000000000000000000000000000;1.24406290054321289062500000000000000000000000000000;
66;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030822515487670897570138262011596452794037759304;0.00000465603203940077008663638372110149532545619877;1.22041392326354980468750000000000000000000000000000;1.25123643875122070312500000000000000000000000000000;
67;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00019968032836914062066319131005798226397018879652;0.00000075757281988444462772665233263325035295565613;1.22458410263061523437500000000000000000000000000000;1.25253987312316894531250000000000000000000000000000;
68;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015244722366333007053558479260146896194783039391;0.00000230077544426308031023063749298529501174925826;1.23408532142639160156250000000000000000000000000000;1.26491332054138183593750000000000000000000000000000;
69;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015622854232788085503819131005798226397018879652;0.00000241632838635155203189323197543458832114993129;1.21887636184692382812500000000000000000000000000000;1.23449921607971191406250000000000000000000000000000;
70;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030830144882202146052255220531890245183603838086;0.00000465797516982888626813769095136308351357001811;1.21884417533874511718750000000000000000000000000000;1.26533246040344238281250000000000000000000000000000;
71;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015242099761962889540797827514495565992547199130;0.00000229998389102092733716716822789383201097734855;1.21888113021850585937500000000000000000000000000000;1.24970722198486328125000000000000000000000000000000;
72;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015241384506225585503819131005798226397018879652;0.00000229976803649947381073402781492820423636658234;1.23447299003601074218750000000000000000000000000000;1.24971437454223632812500000000000000000000000000000;
73;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015234470367431641058680868994201773602981120348;0.00000229768196502391316873685489508005730385775678;1.23448967933654785156250000000000000000000000000000;1.24972414970397949218750000000000000000000000000000;
74;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015216588973999023871180868994201773602981120348;0.00000229229134203592244749497601474796937282008003;1.25010800361633300781250000000000000000000000000000;1.26532459259033203125000000000000000000000000000000;
75;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015220880508422850803558479260146896194783039391;0.00000229358451417169854566219938662996469247445930;1.23445034027099609375000000000000000000000000000000;1.24967122077941894531250000000000000000000000000000;
76;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015256166458129882487239348254348669797764159739;0.00000230423108848185630135349359626228959996296908;1.21884894371032714843750000000000000000000000000000;1.24971866607666015625000000000000000000000000000000;
77;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030866146087646481772914786034789358382113277912;0.00000466897962926395686131470288970923832039261470;1.21884083747863769531250000000000000000000000000000;1.24970698356628417968750000000000000000000000000000;
78;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015246152877807617838021303491302660404471680522;0.00000230120725797746590951206070718715324119330035;1.22056770324707031250000000000000000000000000000000;1.25143337249755859375000000000000000000000000000000;
79;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00003959655761718750298155597433513719352049520239;0.00000015522085013799360089809941266186799069259905;1.22182869911193847656250000000000000000000000000000;1.24978518486022949218750000000000000000000000000000;
80;0.00003992795944213867160394945687862389149813679978;0.00000015782995257609409573230430708784544080458545;0.00018198966979980469942622389734054877408198080957;0.00000065454415093881818128306471910038411010646087;1.23633337020874023437500000000000000000000000000000;1.27054047584533691406250000000000000000000000000000;
81;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00029476165771484373482116958520293792389566078782;0.00000230232740918836463743946812998686368700873572;1.22302556037902832031250000000000000000000000000000;1.25254893302917480468750000000000000000000000000000;
82;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00024570941925048826390276524023192905588075518608;0.00000094739680455404581271307805356851616807034588;1.24163842201232910156250000000000000000000000000000;1.28212332725524902343750000000000000000000000000000;
83;0.00015621900558471680121180868994201773602981120348;0.00000241603339288189961444643094612416689415113069;0.00015625238418579101670920217248550443400745280087;0.00000241706594881066076616906411478336025311364210;1.23284196853637695312500000000000000000000000000000;1.30185031890869140625000000000000000000000000000000;
84;0.00003985881805419922037630325872825665101117920130;0.00000015728381229109809280769548874706620367192045;0.00007989168167114257216188805132972561295900959522;0.00000031275135949613276480503172918834486893047142;1.24044275283813476562500000000000000000000000000000;1.26847529411315917968750000000000000000000000000000;
85;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015239953994750977429861737988403547205962240696;0.00000229933635784504984586303424909381476481939899;1.21909284591674804687500000000000000000000000000000;1.24991822242736816406250000000000000000000000000000;
86;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015967130661010743054861737988403547205962240696;0.00000061189896120481580555201762613992677586338687;1.23438525199890136718750000000000000000000000000000;1.26633644104003906250000000000000000000000000000000;
87;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015244245529174804362239348254348669797764159739;0.00000230063151536228500915973876894682348392962012;1.23415160179138183593750000000000000000000000000000;1.26498460769653320312500000000000000000000000000000;
88;0.00007992029190063476074609022381523004696646239609;0.00000031297541374328816427374095297808676008344264;0.00027958393096923830076563910473907981213415041566;0.00000103850714165218980454237843180642641982558416;1.26685571670532226562500000000000000000000000000000;1.31079006195068359375000000000000000000000000000000;
89;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00021705865859985350803558479260146896194783039391;0.00000277196833632729163602345483219391297780020977;1.23452854156494140625000000000000000000000000000000;1.25623440742492675781250000000000000000000000000000;
90;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00011983871459960937174739348254348669797764159739;0.00000046434935316028709640102912180326111268868772;1.21963071823120117187500000000000000000000000000000;1.24760556221008300781250000000000000000000000000000;
91;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015243768692016601670920217248550443400745280087;0.00000230048759096348506933849692446258927702729125;1.21878480911254882812500000000000000000000000000000;1.24965119361877441406250000000000000000000000000000;
92;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015577554702758789170920217248550443400745280087;0.00000240233608412268074427551797778157549601019127;1.24970817565917968750000000000000000000000000000000;1.28058958053588867187500000000000000000000000000000;
93;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015659570693969725261457393017394679191056638956;0.00000242769932776241208704191831824203973155817948;1.24967265129089355468750000000000000000000000000000;1.26533222198486328125000000000000000000000000000000;
94;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015619039535522461262760651745651330202235840261;0.00000241514852052091615890899202467867468158146949;1.21991705894470214843750000000000000000000000000000;1.25122690200805664062500000000000000000000000000000;
95;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015651941299438476779340434497100886801490560174;0.00000242533433776657141739147710568502702699333895;1.22026109695434570312500000000000000000000000000000;1.25149846076965332031250000000000000000000000000000;
96;0.00003990888595581054362239348254348669797764159739;0.00000015767919864515547770627678508814639712909411;0.00020030260086059570204079782751449556599254719913;0.00000076235199646248468251024874020593813384039095;1.22393202781677246093750000000000000000000000000000;1.25994610786437988281250000000000000000000000000000;
97;0.00003990173339843750325260651745651330202235840261;0.00000015762268449179826104436443357653674368634711;0.00012023448944091797146050543121376108501863200217;0.00000046742923643705595651204657246802209868974387;1.23231482505798339843750000000000000000000000000000;1.26028013229370117187500000000000000000000000000000;
98;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015619993209838866645398913757247782996273599565;0.00000241544345996658231322902141147146437560877530;1.24349236488342285156250000000000000000000000000000;1.25911235809326171875000000000000000000000000000000;
99;0.00003997802734375000162630325872825665101117920130;0.00000015822602435946483266472682542580496800610490;0.00019931793212890625000000000000000000000000000000;0.00000075483750492821856698942746544123139074145001;1.28923678398132324218750000000000000000000000000000;1.32115697860717773437500000000000000000000000000000;
100;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00024003267288208007378819131005798226397018879652;0.00000090266887224856860139315765934053814589788090;1.23589110374450683593750000000000000000000000000000;1.26785516738891601562500000000000000000000000000000;
