Nº Prueba;Tiempo medio procesar;Varianza tiempo procesar;Tiempo medio encriptar;Varianza tiempo encriptar;Tiempo envio;Tiempo total;
37;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030867815017700196613542606982605320808943361044;0.00000466954906266323720013568243647483768654637970;1.21884799003601074218750000000000000000000000000000;1.24971580505371093750000000000000000000000000000000;
38;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030857563018798827908159565502899113198509439826;0.00000466649335364763805518136322025846141059446381;1.23448681831359863281250000000000000000000000000000;1.26534438133239746093750000000000000000000000000000;
39;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015219688415527344075260651745651330202235840261;0.00000229322526311079971493176940522396023425244493;1.23446059226989746093750000000000000000000000000000;1.24968028068542480468750000000000000000000000000000;
40;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.22023105621337890625000000000000000000000000000000;1.25106048583984375000000000000000000000000000000000;
41;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23671102523803710937500000000000000000000000000000;1.26753735542297363281250000000000000000000000000000;
42;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015245199203491209744877610265945122591801919043;0.00000230091937766587605474887662238003827042120975;1.21888351440429687500000000000000000000000000000000;1.24971270561218261718750000000000000000000000000000;
43;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030860662460327150822744779468109754816396161914;0.00000466735163274165725622944292383387221434531966;1.21884036064147949218750000000000000000000000000000;1.24970102310180664062500000000000000000000000000000;
44;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015245914459228516492361737988403547205962240696;0.00000230113528621131965595705132221482358545472380;1.21887612342834472656250000000000000000000000000000;1.24970841407775878906250000000000000000000000000000;
45;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015244960784912108399218044763046009393292479217;0.00000230084741040172897409178676131347174305119552;1.21887230873107910156250000000000000000000000000000;1.24970579147338867187500000000000000000000000000000;
46;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015246152877807617838021303491302660404471680522;0.00000230120725797746590951206070718715324119330035;1.21888422966003417968750000000000000000000000000000;1.24971413612365722656250000000000000000000000000000;
47;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015238046646118163954079782751449556599254719913;0.00000229876084933380264279647806069384330385219073;1.23449850082397460937500000000000000000000000000000;1.26532149314880371093750000000000000000000000000000;
48;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015614271163940428928558479260146896194783039391;0.00000241367409341250950316265164175000279556115856;1.21884274482727050781250000000000000000000000000000;1.24970912933349609375000000000000000000000000000000;
49;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015244245529174804362239348254348669797764159739;0.00000230063151536228500915973876894682348392962012;1.21887755393981933593750000000000000000000000000000;1.24970769882202148437500000000000000000000000000000;
50;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015243530273437500325260651745651330202235840261;0.00000230041563045233441868768139992873500432324363;1.21886897087097167968750000000000000000000000000000;1.24969601631164550781250000000000000000000000000000;
51;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015254497528076173067622389734054877408198080957;0.00000230372697885741237547058829493451526104763616;1.23408436775207519531250000000000000000000000000000;1.26492285728454589843750000000000000000000000000000;
52;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23450207710266113281250000000000000000000000000000;1.25012707710266113281250000000000000000000000000000;
53;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030864715576171873698957393017394679191056638956;0.00000466859083794588442174093925740585575567820342;1.23446393013000488281250000000000000000000000000000;1.26532864570617675781250000000000000000000000000000;
54;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030863046646118164279340434497100886801490560174;0.00000466812311116768532905010186118133219679293688;1.21884489059448242187500000000000000000000000000000;1.24970793724060058593750000000000000000000000000000;
55;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015623569488525389540797827514495565992547199130;0.00000241654964327153700331344415852541374079009984;1.21883893013000488281250000000000000000000000000000;1.24970126152038574218750000000000000000000000000000;
56;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015247821807861327257638262011596452794037759304;0.00000230171109185448643578140483223481993491077446;1.21884202957153320312500000000000000000000000000000;1.24970626831054687500000000000000000000000000000000;
57;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030868768692016601996180868994201773602981120348;0.00000466982853124022701993799111530591972041293047;1.21883821487426757812500000000000000000000000000000;1.24970698356628417968750000000000000000000000000000;
58;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23589158058166503906250000000000000000000000000000;1.25113749504089355468750000000000000000000000000000;
59;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00023956775665283204317622389734054877408198080957;0.00000089917910188432865846154496899944597032572347;1.23812890052795410156250000000000000000000000000000;1.26604413986206054687500000000000000000000000000000;
60;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031132221221923827474478696508697339595528319478;0.00000474919089763261555923968756931508039542677579;1.23405313491821289062500000000000000000000000000000;1.26518535614013671875000000000000000000000000000000;
61;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015652894973754882161978696508697339595528319478;0.00000242562989848806964503225014340159759740345180;1.23450446128845214843750000000000000000000000000000;1.26574039459228515625000000000000000000000000000000;
62;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21889543533325195312500000000000000000000000000000;1.24972033500671386718750000000000000000000000000000;
63;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015227556228637696613542606982605320808943361044;0.00000229559684009359424286989166674732842921002884;1.23452210426330566406250000000000000000000000000000;1.26534199714660644531250000000000000000000000000000;
64;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015213251113891602321441520739853103805216960609;0.00000229128579359780918341441512120493229076600983;1.23446273803710937500000000000000000000000000000000;1.24967598915100097656250000000000000000000000000000;
65;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00034433841705322265408159565502899113198509439826;0.00000477644129048258027451243426519944534902606392;1.23120641708374023437500000000000000000000000000000;1.26564025878906250000000000000000000000000000000000;
66;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21884441375732421875000000000000000000000000000000;1.24970746040344238281250000000000000000000000000000;
67;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030863523483276366970659565502899113198509439826;0.00000466820637881823943246334049361756513008003822;1.21884298324584960937500000000000000000000000000000;1.24970650672912597656250000000000000000000000000000;
68;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21920323371887207031250000000000000000000000000000;1.25006723403930664062500000000000000000000000000000;
69;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00024003028869628906033159565502899113198509439826;0.00000090263485744799241028180373722089591126405139;1.21648907661437988281250000000000000000000000000000;1.24444818496704101562500000000000000000000000000000;
70;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015621185302734376084202172485504434007452800870;0.00000241581215959740850079528334815037737826060038;1.21770358085632324218750000000000000000000000000000;1.24856519699096679687500000000000000000000000000000;
71;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015972375869750975369877610265945122591801919043;0.00000061230624425547841362284370511637199285814859;1.23174357414245605468750000000000000000000000000000;1.26365423202514648437500000000000000000000000000000;
72;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031156539916992186415797827514495565992547199130;0.00000475659167477715314186490283554498148532729829;1.23614597320556640625000000000000000000000000000000;1.26730251312255859375000000000000000000000000000000;
73;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00019971609115600584961718044763046009393292479217;0.00000075786962958659384793263028012866300286987098;1.22545814514160156250000000000000000000000000000000;1.26140904426574707031250000000000000000000000000000;
74;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030866622924804689885244779468109754816396161914;0.00000466914126209303457641945286904494594182324363;1.23448443412780761718750000000000000000000000000000;1.26535105705261230468750000000000000000000000000000;
75;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015221357345581053494877610265945122591801919043;0.00000229372822247455639759167005109485870661956142;1.21887826919555664062500000000000000000000000000000;1.24968457221984863281250000000000000000000000000000;
76;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015630006790161134005122389734054877408198080957;0.00000241854141137878274426327614154974554594446090;1.21870541572570800781250000000000000000000000000000;1.24957227706909179687500000000000000000000000000000;
77;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00012559890747070311415797827514495565992547199130;0.00000046877251520527366936353296997253004008143762;1.23452520370483398437500000000000000000000000000000;1.24708509445190429687500000000000000000000000000000;
78;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015223741531372069661978696508697339595528319478;0.00000229444683151882732147718545190340222461600206;1.23446321487426757812500000000000000000000000000000;1.24968695640563964843750000000000000000000000000000;
79;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030860185623168942710414786034789358382113277912;0.00000466719160346542523182429562655926247316529043;1.21884226799011230468750000000000000000000000000000;1.24970245361328125000000000000000000000000000000000;
80;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030864477157592772353297827514495565992547199130;0.00000466848958168952681891707146011327722590067424;1.24967265129089355468750000000000000000000000000000;1.28053712844848632812500000000000000000000000000000;
81;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015659809112548829317622389734054877408198080957;0.00000242777325227052689622739972685749876291083638;1.23445582389831542968750000000000000000000000000000;1.25011563301086425781250000000000000000000000000000;
82;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015251159667968748807377610265945122591801919043;0.00000230271892505697856347291439804703117033568560;1.21887731552124023437500000000000000000000000000000;1.24971222877502441406250000000000000000000000000000;
83;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015246629714965820529340434497100886801490560174;0.00000230135120488626086678995291689986402161594015;1.21427917480468750000000000000000000000000000000000;1.24510622024536132812500000000000000000000000000000;
84;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00023998975753784180446441520739853103805216960609;0.00000090233206958032513718935552216038331607705913;1.23910593986511230468750000000000000000000000000000;1.26706433296203613281250000000000000000000000000000;
85;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.23433756828308105468750000000000000000000000000000;1.24998855590820312500000000000000000000000000000000;
86;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00020015478134155273220659565502899113198509439826;0.00000076120562823120991920725552856707984972217673;1.23518610000610351562500000000000000000000000000000;1.26312327384948730468750000000000000000000000000000;
87;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015249967575073242079079782751449556599254719913;0.00000230235895930377488030615928948918735841289163;1.23445534706115722656250000000000000000000000000000;1.26532888412475585937500000000000000000000000000000;
88;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00030862092971801758896702172485504434007452800870;0.00000466774422008597734669527526407684092646377394;1.26573419570922851562500000000000000000000000000000;1.29659628868103027343750000000000000000000000000000;
89;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015205383300781249783159565502899113198509439826;0.00000228891644510440364610501066955361437749161269;1.23453664779663085937500000000000000000000000000000;1.26534080505371093750000000000000000000000000000000;
90;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015173196792602538303558479260146896194783039391;0.00000227923641897973410132141949824280402481235797;1.23451471328735351562500000000000000000000000000000;1.26530647277832031250000000000000000000000000000000;
91;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015230178833007811415797827514495565992547199130;0.00000229638763812545234851460185243610112593160011;1.23447632789611816406250000000000000000000000000000;1.26529049873352050781250000000000000000000000000000;
92;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031254768371582032984723475976807094411924481392;0.00000478661814859151468060224562939275472217559582;1.23447990417480468750000000000000000000000000000000;1.26573467254638671875000000000000000000000000000000;
93;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015214920043945311741058479260146896194783039391;0.00000229178854024212199318568175532284669770888286;1.23404836654663085937500000000000000000000000000000;1.26492214202880859375000000000000000000000000000000;
94;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00031241178512573240019095655028991131985094398260;0.00000478245508517716283957386946834589025456807576;1.24974822998046875000000000000000000000000000000000;1.28098940849304199218750000000000000000000000000000;
95;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015585660934448243054861737988403547205962240696;0.00000240483698495950213851082670479808456320824916;1.23439908027648925781250000000000000000000000000000;1.26560091972351074218750000000000000000000000000000;
96;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00035216808319091794706595655028991131985094398260;0.00000482318103706802391630317425330609637512679910;1.23900103569030761718750000000000000000000000000000;1.28216910362243652343750000000000000000000000000000;
97;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015223026275634765625000000000000000000000000000;0.00000229423123698779818369075655937194824218750000;1.23445773124694824218750000000000000000000000000000;1.24968075752258300781250000000000000000000000000000;
98;0.00015251636505126954209202172485504434007452800870;0.00000230286291923675996573951489654330515577385086;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;1.21884059906005859375000000000000000000000000000000;1.24970698356628417968750000000000000000000000000000;
99;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00015615701675415039713021303491302660404471680522;0.00000241411637427404458902972447797985466877435101;1.23538160324096679687500000000000000000000000000000;1.26624870300292968750000000000000000000000000000000;
100;0.00000000000000000000000000000000000000000000000000;0.00000000000000000000000000000000000000000000000000;0.00020012140274047851670920217248550443400745280087;0.00000076093214563002249464242730814245163628584123;1.22898530960083007812500000000000000000000000000000;1.26492834091186523437500000000000000000000000000000;
